Elm Ion,WL_air(A),Excit(eV),log gf,Rad,Star,Waals,Lande,References
'Al 1',      2083.55700,    0.014, -3.830, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2083.70700,    0.014, -2.374, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2083.70800,    0.014, -3.321, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2083.75000,    0.000, -2.338, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2084.27000,    0.014, -3.779, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2084.44000,    0.014, -2.321, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2084.44100,    0.014, -3.268, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2084.90300,    0.000, -3.789, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2085.08200,    0.014, -3.726, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2085.25100,    0.000, -2.271, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2085.27500,    0.014, -2.266, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2085.27700,    0.014, -3.213, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2086.01200,    0.014, -3.670, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2086.23400,    0.014, -2.208, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2086.23600,    0.014, -3.155, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2086.61600,    0.000, -3.722, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2087.02700,    0.000, -2.201, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2087.08400,    0.014, -3.612, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2087.34000,    0.014, -2.147, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2087.34200,    0.014, -3.094, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2088.33000,    0.014, -3.552, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2088.62700,    0.014, -2.083, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2088.62900,    0.014, -3.031, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2088.65900,    0.000, -3.652, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2089.14900,    0.000, -2.126, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2089.78800,    0.014, -3.488, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2090.13500,    0.014, -2.017, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2090.13800,    0.014, -2.964, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2091.12300,    0.000, -3.577, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2091.50900,    0.014, -3.421, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2091.71100,    0.000, -2.047, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2091.91900,    0.014, -1.946, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2091.92200,    0.014, -2.893, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2093.56200,    0.014, -3.351, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2094.04900,    0.014, -1.872, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2094.05300,    0.014, -2.819, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2094.13200,    0.000, -3.498, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2094.84700,    0.000, -1.963, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2096.03700,    0.014, -3.276, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2096.62300,    0.014, -1.793, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2096.62800,    0.014, -2.740, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2097.86000,    0.000, -3.414, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2098.74100,    0.000, -1.873, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2099.06000,    0.014, -3.197, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2099.77300,    0.014, -1.709, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2099.77900,    0.014, -2.656, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2102.55800,    0.000, -3.324, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2102.80600,    0.014, -3.113, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2103.65800,    0.000, -1.777, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2103.68400,    0.014, -1.619, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2103.69100,    0.014, -2.566, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2107.52600,    0.014, -3.023, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2108.59600,    0.000, -3.228, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2108.62200,    0.014, -1.522, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2108.63100,    0.014, -2.469, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2109.99100,    0.000, -1.672, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2113.59300,    0.014, -2.927, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2114.98200,    0.014, -1.418, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2114.99400,    0.014, -2.365, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2116.54200,    0.000, -3.123, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2118.34100,    0.000, -1.562, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2121.57600,    0.014, -2.822, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2123.36200,    0.014, -1.302, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2123.38400,    0.014, -2.262, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2127.30200,    0.000, -3.010, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2129.66300,    0.000, -1.390, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2132.38800,    0.014, -2.709, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2134.73300,    0.014, -1.130, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2134.76000,    0.014, -2.090, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2142.40200,    0.000, -2.886, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2145.55500,    0.000, -1.190, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2147.56000,    0.014, -2.585, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2150.69900,    0.014, -0.930, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2150.72800,    0.014, -1.890, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2164.57700,    0.000, -2.749, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2168.82600,    0.000, -1.070, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2169.84300,    0.014, -2.448, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2174.07000,    0.014, -0.810, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2174.11300,    0.014, -1.770, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2199.18300,    0.000, -2.598, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2204.61900,    0.014, -2.298, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2204.66800,    0.000, -0.882, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2210.06000,    0.014, -0.622, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2210.13000,    0.014, -1.582, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2258.00800,    0.000, -2.240, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2263.46300,    0.000, -0.711, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2263.73800,    0.014, -1.940, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2269.09500,    0.014, -0.451, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2269.22100,    0.014, -1.411, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2311.03600,    3.598, -1.290, 0.000, 0.000, 0.000, 99.000,'   1 wl:KP   1 KP   1 gf:KP   1 KP   1 KP   1 KP   1 KP             Al'
'Al 1',      2312.49100,    3.598, -0.580, 0.000, 0.000, 0.000, 99.000,'   1 wl:KP   1 KP   1 gf:KP   1 KP   1 KP   1 KP   1 KP             Al'
'Al 1',      2313.52500,    3.604, -0.590, 0.000, 0.000, 0.000, 99.000,'   1 wl:KP   1 KP   1 gf:KP   1 KP   1 KP   1 KP   1 KP             Al'
'Al 1',      2314.98400,    3.604, -1.080, 0.000, 0.000, 0.000, 99.000,'   1 wl:KP   1 KP   1 gf:KP   1 KP   1 KP   1 KP   1 KP             Al'
'Al 1',      2317.48100,    3.604, -0.540, 0.000, 0.000, 0.000, 99.000,'   1 wl:KP   1 KP   1 gf:KP   1 KP   1 KP   1 KP   1 KP             Al'
'Al 1',      2319.05600,    3.613, -0.550, 0.000, 0.000, 0.000, 99.000,'   1 wl:KP   1 KP   1 gf:KP   1 KP   1 KP   1 KP   1 KP             Al'
'Al 1',      2321.56200,    3.613, -0.180, 0.000, 0.000, 0.000, 99.000,'   1 wl:KP   1 KP   1 gf:KP   1 KP   1 KP   1 KP   1 KP             Al'
'Al 1',      2367.05300,    0.000, -0.623, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2367.61100,    3.598, -0.200, 0.000, 0.000, 0.000, 99.000,'   1 wl:KP   1 KP   1 gf:KP   1 KP   1 KP   1 KP   1 KP             Al'
'Al 1',      2368.11200,    3.598, -0.200, 0.000, 0.000, 0.000, 99.000,'   1 wl:KP   1 KP   1 gf:KP   1 KP   1 KP   1 KP   1 KP             Al'
'Al 1',      2369.30500,    3.604,  0.200, 0.000, 0.000, 0.000, 99.000,'   1 wl:KP   1 KP   1 gf:KP   1 KP   1 KP   1 KP   1 KP             Al'
'Al 1',      2370.22500,    3.604, -0.090, 0.000, 0.000, 0.000, 99.000,'   1 wl:KP   1 KP   1 gf:KP   1 KP   1 KP   1 KP   1 KP             Al'
'Al 1',      2370.72600,    3.604, -0.900, 0.000, 0.000, 0.000, 99.000,'   1 wl:KP   1 KP   1 gf:KP   1 KP   1 KP   1 KP   1 KP             Al'
'Al 1',      2372.07000,    0.000, -2.100, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2372.11400,    3.613,  0.480, 0.000, 0.000, 0.000, 99.000,'   1 wl:KP   1 KP   1 gf:KP   1 KP   1 KP   1 KP   1 KP             Al'
'Al 1',      2373.12200,    0.014, -0.363, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2373.35100,    0.014, -1.323, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2373.57000,    3.613, -0.170, 0.000, 0.000, 0.000, 99.000,'   1 wl:KP   1 KP   1 gf:KP   1 KP   1 KP   1 KP   1 KP             Al'
'Al 1',      2374.49400,    3.613, -1.120, 0.000, 0.000, 0.000, 99.000,'   1 wl:KP   1 KP   1 gf:KP   1 KP   1 KP   1 KP   1 KP             Al'
'Al 1',      2378.39500,    0.014, -1.800, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2567.98300,    0.000, -1.060, 0.000, 0.000,-6.991, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   2 BPM             Al'
'Al 1',      2575.09400,    0.014, -0.800, 0.000, 0.000,-6.990, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   2 BPM             Al'
'Al 1',      2575.39700,    0.014, -1.760, 0.000, 0.000,-6.991, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   2 BPM             Al'
'Al 1',      2652.47500,    0.000, -1.550, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      2660.38600,    0.014, -1.250, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      3050.07200,    3.604, -0.570, 0.000, 0.000, 0.000, 99.000,'   1 wl:KP   1 KP   1 gf:KP   1 KP   1 KP   1 KP   1 KP             Al'
'Al 1',      3054.67900,    3.598, -0.600, 0.000, 0.000, 0.000, 99.000,'   1 wl:KP   1 KP   1 gf:KP   1 KP   1 KP   1 KP   1 KP             Al'
'Al 1',      3057.14400,    3.613, -0.200, 0.000, 0.000, 0.000, 99.000,'   1 wl:KP   1 KP   1 gf:KP   1 KP   1 KP   1 KP   1 KP             Al'
'Al 1',      3059.03000,    3.604, -1.100, 0.000, 0.000, 0.000, 99.000,'   1 wl:KP   1 KP   1 gf:KP   1 KP   1 KP   1 KP   1 KP             Al'
'Al 1',      3059.92400,    3.598, -1.290, 0.000, 0.000, 0.000, 99.000,'   1 wl:KP   1 KP   1 gf:KP   1 KP   1 KP   1 KP   1 KP             Al'
'Al 1',      3064.29000,    3.604, -0.600, 0.000, 0.000, 0.000, 99.000,'   1 wl:KP   1 KP   1 gf:KP   1 KP   1 KP   1 KP   1 KP             Al'
'Al 1',      3066.14400,    3.613, -0.570, 0.000, 0.000, 0.000, 99.000,'   1 wl:KP   1 KP   1 gf:KP   1 KP   1 KP   1 KP   1 KP             Al'
'Al 1',      3082.15300,    0.000, -0.447, 0.000, 0.000,-7.380, 99.000,'   1 wl:SLa   1 SLa   1 gf:SLa   1 SLa   1 SLa   1 SLa   2 BPM             Al'
'Al 1',      3092.71000,    0.014, -0.187, 0.000, 0.000,-7.380, 99.000,'   1 wl:SLa   1 SLa   1 gf:SLa   1 SLa   1 SLa   1 SLa   2 BPM             Al'
'Al 1',      3092.83900,    0.014, -1.147, 0.000, 0.000,-7.380, 99.000,'   1 wl:SLa   1 SLa   1 gf:SLa   1 SLa   1 SLa   1 SLa   2 BPM             Al'
'Al 1',      3944.00600,    0.000, -0.623, 0.000, 0.000,-7.315, 99.000,'   1 wl:SLa   1 SLa   1 gf:SLa   1 SLa   1 SLa   1 SLa   2 BPM             Al'
'Al 1',      3961.52000,    0.014, -0.323, 0.000, 0.000,-7.315, 99.000,'   1 wl:SLa   1 SLa   1 gf:SLa   1 SLa   1 SLa   1 SLa   2 BPM             Al'
'Al 1',      4592.22700,    3.143, -3.291, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      4592.29600,    3.143, -3.592, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      4652.41400,    3.143, -3.125, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      4652.51200,    3.143, -3.426, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      4740.26500,    3.143, -2.930, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      4740.41200,    3.143, -3.231, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      4876.58400,    3.143, -2.693, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      4876.81900,    3.143, -2.994, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      5107.52000,    3.143, -2.395, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      5107.94300,    3.143, -2.697, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      5557.06300,    3.143, -2.110, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      5557.94800,    3.143, -2.410, 0.000, 0.000, 0.000, 99.000,'   1 wl:WSM   1 WSM   1 gf:WSM   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      6631.21800,    4.021, -1.700, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      6631.80900,    4.022, -1.550, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      6631.80900,    4.022, -2.850, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      6696.01500,    3.143, -1.460, 0.000, 0.000, 0.000, 99.000,'   3 wl:NIST22   3 NIST22   3 gf:BHNil   1 WSM   1 WSM   1 WSM   1 WSM             Al'
'Al 1',      6696.18500,    4.021, -1.576, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      6696.78800,    4.022, -1.421, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      6696.78800,    4.022, -2.722, 0.000, 0.000, 0.000, 99.000,'   1 wl:K75   1 K75   1 gf:K75   1 K75   1 K75   1 K75   1 K75             Al'
'Al 1',      6698.67300,    3.143, -1.760, 0.000, 0.000, 0.000, 99.000,'   3 wl:NIST22   3 NIST22   3 gf:BHNil   1 WSM   1 WSM   1 WSM   1 WSM             Al'
