Elm Ion,WL_air(A),Excit(eV),log gf,Rad,Star,Waals,Lande,References
'Mg 1',      2518.39800,    2.712, -4.491, 4.680,-0.450,-5.770, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2518.40100,    2.717, -3.512, 4.750, 0.080,-5.600, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2518.40500,    2.717, -4.576, 4.370, 0.080,-5.600, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2518.51400,    2.717, -2.250, 4.780, 0.050,-5.610, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2518.51400,    2.717, -3.170, 4.780, 0.050,-5.610, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2518.51400,    2.717, -4.170, 4.780, 0.050,-5.610, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2518.55200,    2.709, -4.850, 4.800,-0.660,-5.840, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2518.60500,    2.717, -3.480, 4.780, 0.030,-5.620, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2518.60900,    2.717, -4.545, 4.400, 0.030,-5.620, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2518.62600,    2.712, -2.366, 5.100,-0.490,-5.780, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2518.62600,    2.712, -2.667, 5.100,-0.490,-5.780, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2518.72600,    2.717, -2.217, 4.810, 0.000,-5.630, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2518.72600,    2.717, -3.138, 4.810, 0.000,-5.630, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2518.72600,    2.717, -4.138, 4.810, 0.000,-5.630, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2518.81900,    2.712, -2.677, 5.100,-0.520,-5.790, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2518.82400,    2.717, -3.448, 4.810,-0.020,-5.630, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2518.82800,    2.712, -4.452, 4.720,-0.520,-5.790, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2518.82900,    2.717, -4.514, 4.440,-0.020,-5.630, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2518.85800,    2.709, -2.419, 5.230,-0.700,-5.850, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2518.95500,    2.717, -2.184, 4.840,-0.050,-5.640, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2518.95500,    2.717, -3.105, 4.840,-0.050,-5.640, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2518.95500,    2.717, -4.105, 4.840,-0.050,-5.640, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2519.06100,    2.717, -3.415, 4.840,-0.080,-5.650, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2519.06600,    2.717, -4.482, 4.470,-0.080,-5.650, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2519.07900,    2.712, -2.325, 5.140,-0.560,-5.800, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2519.07900,    2.712, -2.626, 5.140,-0.560,-5.800, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2519.13100,    2.709, -4.807, 4.840,-0.740,-5.860, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2519.20200,    2.717, -2.151, 4.880,-0.110,-5.660, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2519.20200,    2.717, -3.071, 4.880,-0.110,-5.660, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2519.20200,    2.717, -4.071, 4.880,-0.110,-5.660, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2519.29200,    2.712, -2.636, 5.140,-0.590,-5.810, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2519.30200,    2.712, -4.412, 4.760,-0.590,-5.820, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2519.31800,    2.717, -3.381, 4.880,-0.140,-5.670, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2519.32200,    2.717, -4.449, 4.500,-0.140,-5.670, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2519.47000,    2.717, -2.116, 4.910,-0.170,-5.680, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2519.47000,    2.717, -3.036, 4.910,-0.170,-5.680, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2519.47000,    2.717, -4.036, 4.910,-0.170,-5.680, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2519.47100,    2.709, -2.373, 5.280,-0.780,-5.880, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2519.57900,    2.712, -2.282, 5.190,-0.630,-5.830, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2519.57900,    2.712, -2.583, 5.190,-0.630,-5.830, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2519.59500,    2.717, -3.347, 4.910,-0.200,-5.690, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2519.60100,    2.717, -4.415, 4.530,-0.200,-5.690, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2519.76100,    2.717, -2.080, 4.950,-0.230,-5.700, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2519.76100,    2.717, -3.001, 4.950,-0.230,-5.700, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2519.76100,    2.717, -4.001, 4.950,-0.230,-5.700, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2519.77500,    2.709, -4.763, 4.890,-0.810,-5.890, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2519.81400,    2.712, -2.593, 5.190,-0.660,-5.840, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2519.82500,    2.712, -4.370, 4.800,-0.660,-5.840, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2519.89700,    2.717, -3.311, 4.950,-0.260,-5.710, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2519.90300,    2.717, -4.380, 4.570,-0.260,-5.710, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2520.07700,    2.717, -2.043, 4.990,-0.290,-5.720, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2520.07700,    2.717, -2.964, 4.990,-0.290,-5.720, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2520.07700,    2.717, -3.964, 4.990,-0.290,-5.720, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2520.13200,    2.712, -2.238, 5.230,-0.700,-5.850, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2520.13200,    2.712, -2.539, 5.230,-0.700,-5.850, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2520.15500,    2.709, -2.326, 5.320,-0.860,-5.900, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2520.22500,    2.717, -3.274, 4.990,-0.320,-5.730, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2520.23200,    2.717, -4.345, 4.610,-0.320,-5.730, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2520.39300,    2.712, -2.549, 5.230,-0.730,-5.860, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2520.40500,    2.712, -4.328, 4.840,-0.740,-5.860, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2520.42200,    2.717, -2.006, 5.020,-0.350,-5.740, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2520.42200,    2.717, -2.926, 5.020,-0.350,-5.740, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2520.42200,    2.717, -3.926, 5.020,-0.350,-5.740, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2520.49400,    2.709, -4.717, 4.930,-0.890,-5.910, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2520.58300,    2.717, -3.237, 5.020,-0.380,-5.750, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2520.59100,    2.717, -4.308, 4.640,-0.380,-5.750, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2520.74600,    2.712, -2.192, 5.280,-0.780,-5.880, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2520.74600,    2.712, -2.493, 5.280,-0.780,-5.880, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2520.79900,    2.717, -1.967, 5.060,-0.420,-5.760, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2520.79900,    2.717, -2.887, 5.060,-0.420,-5.760, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2520.79900,    2.717, -3.887, 5.060,-0.420,-5.760, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2520.91900,    2.709, -2.276, 5.370,-0.940,-5.930, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2520.97600,    2.717, -3.198, 5.060,-0.450,-5.770, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2520.98400,    2.717, -4.270, 4.680,-0.450,-5.770, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2521.03600,    2.712, -2.503, 5.280,-0.810,-5.890, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2521.05000,    2.712, -4.283, 4.890,-0.810,-5.890, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2521.21200,    2.717, -1.927, 5.100,-0.490,-5.780, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2521.21200,    2.717, -2.847, 5.100,-0.490,-5.780, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2521.21200,    2.717, -3.847, 5.100,-0.490,-5.780, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2521.30000,    2.709, -4.670, 4.980,-0.980,-5.940, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2521.40600,    2.717, -3.158, 5.100,-0.520,-5.790, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2521.41500,    2.717, -4.231, 4.720,-0.520,-5.790, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2521.43000,    2.712, -2.145, 5.320,-0.860,-5.900, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2521.43000,    2.712, -2.446, 5.320,-0.860,-5.900, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2521.66700,    2.717, -1.885, 5.140,-0.560,-5.800, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2521.66700,    2.717, -2.806, 5.140,-0.560,-5.800, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2521.66700,    2.717, -3.806, 5.140,-0.560,-5.800, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2521.75400,    2.712, -2.456, 5.320,-0.890,-5.910, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2521.77000,    2.712, -4.238, 4.930,-0.890,-5.910, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2521.77900,    2.709, -2.225, 5.420,-1.030,-5.960, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2521.88000,    2.717, -3.116, 5.140,-0.590,-5.810, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2521.89000,    2.717, -4.191, 4.760,-0.590,-5.820, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2522.16700,    2.717, -1.843, 5.190,-0.630,-5.830, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2522.16700,    2.717, -2.763, 5.190,-0.630,-5.830, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2522.16700,    2.717, -3.763, 5.190,-0.630,-5.830, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2522.19500,    2.712, -2.096, 5.370,-0.940,-5.930, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2522.19500,    2.712, -2.397, 5.370,-0.940,-5.930, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2522.20900,    2.709, -4.621, 5.030,-1.070,-5.970, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2522.40300,    2.717, -3.073, 5.190,-0.660,-5.840, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2522.41400,    2.717, -4.150, 4.800,-0.660,-5.840, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2522.55800,    2.712, -2.407, 5.370,-0.980,-5.940, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2522.57700,    2.712, -4.190, 4.980,-0.980,-5.940, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2522.72100,    2.717, -1.798, 5.230,-0.700,-5.850, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2522.72100,    2.717, -2.719, 5.230,-0.700,-5.850, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2522.72100,    2.717, -3.719, 5.230,-0.700,-5.850, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2522.75000,    2.709, -2.172, 5.480,-1.110,-5.980, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2522.98200,    2.717, -3.029, 5.230,-0.730,-5.860, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2522.99500,    2.717, -4.107, 4.840,-0.740,-5.860, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2523.05600,    2.712, -2.045, 5.420,-1.030,-5.960, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2523.05600,    2.712, -2.346, 5.420,-1.030,-5.960, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2523.23700,    2.709, -4.570, 5.080,-1.160,-6.000, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2523.33600,    2.717, -1.753, 5.280,-0.780,-5.880, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2523.33600,    2.717, -2.673, 5.280,-0.780,-5.880, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2523.33600,    2.717, -3.673, 5.280,-0.780,-5.880, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2523.43900,    2.712, -2.356, 5.420,-1.060,-5.970, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2523.48600,    2.712, -4.141, 5.030,-1.070,-5.970, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2523.62700,    2.717, -2.984, 5.280,-0.810,-5.890, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2523.64100,    2.717, -4.063, 4.890,-0.810,-5.890, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2523.85200,    2.709, -2.117, 5.530,-1.210,-6.010, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2524.02200,    2.717, -1.705, 5.320,-0.860,-5.900, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2524.02200,    2.717, -2.626, 5.320,-0.860,-5.900, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2524.02200,    2.717, -3.626, 5.320,-0.860,-5.900, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2524.02700,    2.712, -1.991, 5.480,-1.110,-5.980, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2524.02700,    2.712, -2.292, 5.480,-1.110,-5.980, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2524.34600,    2.717, -2.936, 5.320,-0.890,-5.910, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2524.36200,    2.717, -4.017, 4.930,-0.890,-5.910, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2524.40700,    2.709, -4.516, 5.130,-1.250,-6.030, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2524.45900,    2.712, -2.302, 5.480,-1.150,-6.000, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2524.51500,    2.712, -4.090, 5.080,-1.160,-6.000, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2524.78900,    2.717, -1.656, 5.370,-0.940,-5.930, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2524.78900,    2.717, -2.577, 5.370,-0.940,-5.930, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2524.78900,    2.717, -3.577, 5.370,-0.940,-5.930, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2525.11000,    2.709, -2.059, 5.590,-1.300,-6.040, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2525.13000,    2.712, -1.936, 5.530,-1.210,-6.010, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2525.13000,    2.712, -2.237, 5.530,-1.210,-6.010, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2525.15300,    2.717, -2.887, 5.370,-0.980,-5.940, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2525.17100,    2.717, -3.970, 4.980,-0.980,-5.940, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2525.65100,    2.717, -1.605, 5.420,-1.030,-5.960, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2525.65100,    2.717, -2.525, 5.420,-1.030,-5.960, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2525.65100,    2.717, -3.525, 5.420,-1.030,-5.960, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2525.67100,    2.712, -2.247, 5.530,-1.250,-6.030, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2525.68600,    2.712, -4.037, 5.130,-1.250,-6.030, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2525.74600,    2.709, -4.461, 5.190,-1.350,-6.060, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2526.03600,    2.717, -2.836, 5.420,-1.060,-5.970, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2526.08200,    2.717, -3.921, 5.030,-1.070,-5.970, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2526.39000,    2.712, -1.878, 5.590,-1.300,-6.040, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2526.39000,    2.712, -2.179, 5.590,-1.300,-6.040, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2526.55500,    2.709, -1.998, 5.650,-1.410,-6.080, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2526.62500,    2.717, -1.552, 5.480,-1.110,-5.980, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2526.62500,    2.717, -2.472, 5.480,-1.110,-5.980, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2526.62500,    2.717, -3.472, 5.480,-1.110,-5.980, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2526.94800,    2.712, -2.189, 5.590,-1.350,-6.060, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2527.02700,    2.712, -3.981, 5.190,-1.350,-6.060, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2527.05700,    2.717, -2.783, 5.480,-1.150,-6.000, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2527.11300,    2.717, -3.870, 5.080,-1.160,-6.000, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2527.29000,    2.709, -4.403, 5.250,-1.450,-6.090, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2527.73000,    2.717, -1.496, 5.530,-1.210,-6.010, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2527.73000,    2.717, -2.417, 5.530,-1.210,-6.010, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2527.73000,    2.717, -3.417, 5.530,-1.210,-6.010, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2527.83600,    2.712, -1.817, 5.650,-1.410,-6.080, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2527.83600,    2.712, -2.118, 5.650,-1.410,-6.080, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2528.22600,    2.709, -1.935, 5.710,-1.510,-6.110, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2528.27200,    2.717, -2.727, 5.530,-1.250,-6.030, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
'Mg 1',      2528.28700,    2.717, -3.816, 5.130,-1.250,-6.030, 99.000,'   2 wl:K   2 K   2 gf:K   2 K   2 K   2 K   2 K             Mg'
