Elm Ion,WL_air(A),Excit(eV),log gf,Rad,Star,Waals,Lande,References
'C 1',       7022.13000,    8.643, -2.673, 0.000, 0.000,-6.858, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   3 BPM   3 BPM   3 BPM   3 BPM              C'
'C 1',       7056.89000,    8.643, -2.451, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              C'
'C 1',       7065.89000,    8.640, -4.072, 0.000, 0.000,-6.866, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   3 BPM   3 BPM   3 BPM   3 BPM              C'
'C 1',       7071.10000,    8.643, -2.845, 0.000, 0.000,-6.865, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   3 BPM   3 BPM   3 BPM   3 BPM              C'
'C 1',       7074.86000,    8.640, -2.116, 0.000, 0.000,-6.867, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   3 BPM   3 BPM   3 BPM   3 BPM              C'
'C 1',       7076.48000,    8.643, -1.951, 0.000, 0.000,-6.866, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   3 BPM   3 BPM   3 BPM   3 BPM              C'
'C 1',       7085.48000,    8.643, -2.374, 0.000, 0.000,-6.867, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   3 BPM   3 BPM   3 BPM   3 BPM              C'
'C 1',       7087.83000,    8.647, -1.442, 0.000, 0.000,-6.865, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   3 BPM   3 BPM   3 BPM   3 BPM              C'
'C 1',       7089.46000,    8.640, -3.251, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              C'
'C 1',       7093.24000,    8.647, -1.697, 0.000, 0.000,-6.866, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   3 BPM   3 BPM   3 BPM   3 BPM              C'
'C 1',       7100.12000,    8.643, -1.470, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              C'
'C 1',       7108.93000,    8.640, -1.594, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              C'
'C 1',       7111.47000,    8.640, -1.085, 0.000, 0.000,-6.872, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   3 BPM   3 BPM   3 BPM   3 BPM              C'
'C 1',       7113.18000,    8.647, -0.773, 0.000, 0.000,-6.869, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   3 BPM   3 BPM   3 BPM   3 BPM              C'
'C 1',       7115.17000,    8.643, -0.934, 0.000, 0.000,-6.871, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   3 BPM   3 BPM   3 BPM   3 BPM              C'
'C 1',       7115.19000,    8.640, -1.473, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              C'
'C 1',       7116.99000,    8.647, -0.907, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              C'
'C 1',       7119.66000,    8.643, -1.148, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              C'
'C 1',       7122.20000,    8.643, -2.117, 0.000, 0.000,-6.872, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   3 BPM   3 BPM   3 BPM   3 BPM              C'
'C 1',       7132.11000,    8.647, -2.204, 0.000, 0.000,-6.871, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   3 BPM   3 BPM   3 BPM   3 BPM              C'
'C 1',       7139.18000,    8.647, -3.104, 0.000, 0.000,-6.872, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   3 BPM   3 BPM   3 BPM   3 BPM              C'
'C 1',       7202.27000,    9.003, -1.917, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              C'
'C 1',       7216.01000,    9.172, -2.257, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              C'
'C 1',       7241.32000,    9.003, -1.681, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              C'
'C 1',       7338.35000,    7.483, -4.620, 0.000, 0.000,-7.291, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   3 BPM   3 BPM   3 BPM   3 BPM              C'
'C 1',       7364.74000,    9.003, -1.837, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              C'
'C 1',       7473.31000,    8.771, -2.043, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              C'
'C 1',       7476.18000,    8.771, -1.574, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              C'
'C 1',       7483.45000,    8.771, -1.372, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              C'
'C 1',       7612.10000,    8.771, -2.868, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              C'
'C 1',       7634.91000,    8.771, -3.166, 0.000, 0.000,-6.868, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   3 BPM   3 BPM   3 BPM   3 BPM              C'
'C 1',       7662.44000,    8.771, -1.277, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              C'
'C 1',       7685.19000,    8.771, -1.519, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              C'
'C 1',       7692.49000,    8.771, -1.980, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              C'
'C 1',       7832.64000,    8.847, -1.807, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              C'
'C 1',       7837.10000,    8.848, -1.778, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              C'
'C 1',       7840.25000,    8.848, -1.845, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              C'
'C 1',       7848.24000,    8.848, -1.731, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              C'
'C 1',       7852.86000,    8.851, -1.682, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              C'
'C 1',       7860.89000,    8.851, -1.149, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              C'
'C 1',       7892.20000,    8.848, -3.348, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              C'
'C 1',       7981.96000,    8.847, -2.984, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              C'
'C 1',       7987.90000,    9.172, -2.069, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              C'
'C 1',       8015.00000,    8.848, -1.646, 0.000, 0.000,-6.868, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   3 BPM   3 BPM   3 BPM   3 BPM              C'
'C 1',       8018.57000,    8.847, -2.130, 0.000, 0.000,-6.869, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   3 BPM   3 BPM   3 BPM   3 BPM              C'
'C 1',       8021.25000,    8.851, -1.668, 0.000, 0.000,-6.867, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   3 BPM   3 BPM   3 BPM   3 BPM              C'
'C 1',       8026.55000,    8.848, -2.616, 0.000, 0.000,-6.869, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   3 BPM   3 BPM   3 BPM   3 BPM              C'
'C 1',       8028.18000,    8.851, -3.960, 0.000, 0.000,-6.868, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   3 BPM   3 BPM   3 BPM   3 BPM              C'
'C 1',       8045.34000,    8.848, -1.881, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              C'
'C 1',       8058.62000,    8.851, -1.275, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              C'
'C 1',       8062.36000,    8.847, -1.855, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              C'
'C 1',       8070.43000,    8.848, -1.952, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              C'
'C 1',       8078.01000,    8.851, -3.071, 0.000, 0.000,-6.873, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   3 BPM   3 BPM   3 BPM   3 BPM              C'
'C 1',       8078.48000,    8.848, -1.816, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              C'
'C 1',       8083.79000,    8.851, -1.732, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              C'
'C 1',       8155.64000,    7.483, -4.191, 0.000, 0.000,-7.329, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   3 BPM   3 BPM   3 BPM   3 BPM              C'
'C 1',       8182.68000,    7.488, -4.385, 0.000, 0.000,-7.329, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   3 BPM   3 BPM   3 BPM   3 BPM              C'
'C 1',       8335.15000,    7.685, -0.437, 0.000, 0.000,-7.283, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   3 BPM   3 BPM   3 BPM   3 BPM              C'
'C 1',       8727.13000,    1.264, -8.165, 0.000, 0.000, 0.000, 99.000,'   2 wl:NIST10   2 NIST10   2 gf:NIST10   2 NIST10   2 NIST10   2 NIST10   2 NIST10              C'
'C 1',       8753.07000,    9.003, -1.744, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              C'
'C 1',       8873.36000,    9.003, -1.139, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              C'
'C 1',       8918.63000,    9.003, -2.425, 0.000, 0.000,-6.869, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   3 BPM   3 BPM   3 BPM   3 BPM              C'
'C 1',       8972.84000,    9.003, -2.617, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              C'
'C 1',       9061.43000,    7.483, -0.347, 0.000, 0.000,-7.359, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   3 BPM   3 BPM   3 BPM   3 BPM              C'
'C 1',       9062.47000,    7.480, -0.455, 0.000, 0.000,-7.360, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   3 BPM   3 BPM   3 BPM   3 BPM              C'
'C 1',       9078.28000,    7.483, -0.581, 0.000, 0.000,-7.360, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   3 BPM   3 BPM   3 BPM   3 BPM              C'
'C 1',       9088.51000,    7.483, -0.430, 0.000, 0.000,-7.360, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   3 BPM   3 BPM   3 BPM   3 BPM              C'
'C 1',       9094.83000,    7.488,  0.151, 0.000, 0.000,-7.359, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   3 BPM   3 BPM   3 BPM   3 BPM              C'
'C 1',       9111.80000,    7.488, -0.297, 0.000, 0.000,-7.359, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   3 BPM   3 BPM   3 BPM   3 BPM              C'
'C 1',       9182.83000,    9.003, -1.755, 0.000, 0.000,-6.893, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   3 BPM   3 BPM   3 BPM   3 BPM              C'
'C 1',       9398.52000,    9.695, -4.961, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              C'
'C 1',       9405.73000,    7.685,  0.286, 0.000, 0.000,-7.319, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   3 BPM   3 BPM   3 BPM   3 BPM              C'
'C 1',       9413.07000,    9.697, -3.410, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              C'
'C 1',       9413.29000,    9.713, -2.437, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              C'
'C 1',       9435.62000,    9.695, -3.411, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              C'
'C 1',       9438.69000,    9.695, -2.680, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              C'
'C 1',       9443.69000,    9.702, -2.350, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              C'
'C 1',       9450.28000,    9.697, -2.510, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              C'
'C 1',       9455.21000,    9.713, -2.469, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              C'
'C 1',       9603.03000,    7.480, -0.896, 0.000, 0.000,-7.374, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   3 BPM   3 BPM   3 BPM   3 BPM              C'
'C 1',       9620.80000,    7.483, -0.445, 0.000, 0.000,-7.374, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   3 BPM   3 BPM   3 BPM   3 BPM              C'
'C 1',       9627.62000,    9.736, -2.168, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              C'
'C 1',       9629.92000,    9.631, -2.418, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              C'
'C 1',       9658.44000,    7.488, -0.280, 0.000, 0.000,-7.373, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   3 BPM   3 BPM   3 BPM   3 BPM              C'
'C 1',       9824.13000,    0.002,-11.278, 0.000, 0.000, 0.000, 99.000,'   2 wl:NIST10   2 NIST10   2 gf:NIST10   2 NIST10   2 NIST10   2 NIST10   2 NIST10              C'
'C 1',       9850.26000,    0.005,-13.109, 0.000, 0.000, 0.000, 99.000,'   2 wl:NIST10   2 NIST10   2 gf:NIST10   2 NIST10   2 NIST10   2 NIST10   2 NIST10              C'
'C 1',       9850.26000,    0.005,-10.802, 0.000, 0.000, 0.000, 99.000,'   2 wl:NIST10   2 NIST10   2 gf:NIST10   2 NIST10   2 NIST10   2 NIST10   2 NIST10              C'
'C 1',       9941.35000,    9.172, -1.986, 0.000, 0.000, 0.000, 99.000,'   1 wl:NIST10   1 NIST10   1 gf:NIST10   1 NIST10   1 NIST10   1 NIST10   1 NIST10              C'
