Elm Ion,WL_air(A),Excit(eV),log gf,Rad,Star,Waals,Lande,References
'Ca 1',      6863.84715,    5.739, -5.182, 6.160,-2.770,-6.840,  1.390,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6864.50697,    5.739, -4.685, 6.230,-2.770,-6.840,  0.910,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6864.86993,    5.928, -5.550, 7.630,-2.780,-6.660,  1.160,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6864.97835,    5.739, -5.484, 6.160,-2.770,-6.840,  1.620,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6865.19993,    5.909, -4.057, 6.930,-2.440,-6.490,  1.250,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6865.61671,    5.671, -6.378, 7.290,-3.500,-6.950,  1.530,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6866.01798,    5.832, -3.815, 6.930,-2.780,-6.740,  0.910,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6866.19623,    5.883, -4.692, 6.460,-2.940,-6.670,  1.090,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6866.24905,    5.921, -4.963, 7.710,-2.430,-6.620,  0.960,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6866.49192,    5.932, -3.424, 7.640,-3.120,-6.670,  1.330,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6866.88716,    5.555, -4.085, 7.560,-3.550,-7.000,  0.890,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6867.00744,    5.796, -6.138, 7.040,-2.470,-6.760,  1.410,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6867.50606,    5.838, -6.794, 5.880,-2.760,-6.660,  0.100,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6867.80186,    5.832, -4.554, 6.930,-2.780,-6.740,  1.080,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6868.39308,    5.902, -7.160, 6.500,-1.600,-6.450,  0.670,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6868.43366,    5.921, -4.189, 7.710,-2.430,-6.620,  0.970,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6869.51162,    5.734, -7.656, 6.490,-3.190,-6.840,  0.790,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6869.67306,    5.884, -7.283, 6.630,-2.840,-6.670,  0.670,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6870.17725,    5.902, -5.980, 6.270,-1.860,-6.440,  1.090,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6870.65886,    5.902, -6.364, 6.270,-1.860,-6.440,  1.360,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6870.81468,    5.909, -3.348, 6.590,-2.940,-6.450,  0.900,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6871.69217,    4.780, -5.148, 8.520,-4.740,-7.380,  1.750,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6871.69831,    5.896, -4.411, 6.630,-2.320,-6.520,  0.990,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6871.74555,    5.896, -5.414, 6.630,-2.320,-6.520,  1.150,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6872.03227,    5.555, -5.300, 7.610,-3.550,-7.010,  1.320,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6872.07573,    5.850, -7.007, 6.670,-3.050,-6.670,  1.230,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6872.32610,    5.900, -7.184, 5.960,-2.250,-6.520,  1.080,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6872.32610,    5.900, -8.661, 5.960,-2.260,-6.520,  1.120,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6872.34972,    5.902, -6.363, 6.240,-2.010,-6.450,  1.500,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6872.56232,    5.900, -9.016, 5.990,-2.250,-6.520,  0.200,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6872.83163,    5.902, -7.080, 6.230,-2.010,-6.450,  1.500,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6873.54044,    5.850, -3.999, 7.500,-3.500,-6.810,  0.760,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6873.76446,    5.724, -7.801, 7.030,-2.800,-6.890,  0.790,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6873.83110,    5.724, -5.654, 7.030,-2.800,-6.890,  1.250,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6873.83110,    5.724, -6.816, 7.030,-2.690,-6.880,  1.160,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6873.84433,    5.763, -3.372, 7.230,-3.310,-6.770,  1.280,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6873.87127,    5.850, -5.615, 6.790,-2.670,-6.600,  1.000,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6873.91901,    5.724, -5.201, 7.030,-2.690,-6.880,  1.290,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6874.04142,    5.896, -4.522, 6.750,-2.320,-6.520,  1.120,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6874.12839,    5.896, -5.511, 6.710,-2.480,-6.510,  1.500,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6874.15534,    5.896, -5.389, 6.710,-2.480,-6.510,  1.080,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6874.18984,    5.885, -5.727, 6.620,-2.820,-6.670,  1.320,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6874.20260,    5.896, -5.844, 6.710,-2.480,-6.510,  1.500,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6874.25460,    5.881, -4.082, 7.190,-2.380,-6.610,  1.040,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6874.41201,    5.896, -5.997, 6.680,-2.710,-6.510,  0.920,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6874.43895,    5.896, -5.702, 6.680,-2.710,-6.510,  1.000,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6875.12067,    5.763, -4.635, 7.180,-3.430,-6.770,  1.250,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6875.55426,    5.927, -4.582, 7.650,-3.030,-6.690,  1.430,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6875.56088,    5.724, -5.080, 7.030,-3.040,-6.890,  1.070,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6875.62756,    5.724, -6.545, 7.030,-3.040,-6.890,  0.980,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6875.71551,    5.724, -9.185, 7.030,-3.040,-6.890,  1.820,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6876.04986,    5.555, -4.205, 7.610,-3.550,-7.010,  1.620,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6876.44526,    5.896, -6.574, 6.660,-1.910,-6.520,  0.250,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6876.50012,    5.896, -5.473, 6.810,-2.480,-6.510,  1.040,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6876.78393,    5.896, -6.809, 6.790,-2.650,-6.510,  0.830,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6877.04411,    5.838, -6.023, 5.820,-2.550,-6.660,  1.150,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6877.44152,    5.739, -5.058, 6.220,-2.770,-6.840,  1.460,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6877.52668,    5.835, -8.998, 6.320,-2.140,-6.720,  0.140,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6877.52668,    5.835, -4.620, 6.280,-2.070,-6.710,  0.690,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6877.80584,    5.838, -6.570, 5.820,-2.550,-6.660,  1.860,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6877.87445,    5.921, -5.407, 7.460,-2.230,-6.550,  0.660,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6877.93265,    5.632, -7.002, 7.490,-3.110,-7.010,  1.140,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6877.96672,    5.739, -6.010, 6.230,-2.770,-6.840,  1.480,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6878.02729,    5.632, -7.326, 7.490,-3.120,-7.010,  0.750,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6878.06137,    5.739, -4.987, 6.310,-2.770,-6.840,  0.640,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6878.36329,    5.875, -5.560, 6.930,-2.710,-6.660,  1.720,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6878.48255,    5.928, -5.291, 7.640,-2.780,-6.660,  1.130,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6878.58194,    5.728, -4.595, 6.930,-2.860,-6.880,  1.110,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6879.10259,    5.739, -5.139, 6.230,-2.770,-6.840,  1.520,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6879.68960,    5.932, -3.454, 7.650,-3.060,-6.670,  0.820,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6879.71800,    5.739, -4.702, 6.260,-2.770,-6.840,  1.000,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6879.74783,    5.883, -4.649, 7.090,-2.380,-6.610,  0.990,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6879.77860,    5.632, -7.440, 7.490,-3.110,-7.010,  0.750,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6880.06647,    5.921, -5.210, 7.450,-2.230,-6.550,  1.270,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6880.34773,    5.955, -5.395, 8.070,-2.710,-6.590,  0.750,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6880.57977,    5.902, -6.519, 5.850,-2.790,-6.520,  1.350,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6880.85444,    5.739, -5.375, 6.260,-2.770,-6.840,  1.330,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6881.06283,    5.902, -6.360, 5.850,-2.790,-6.520,  1.650,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6881.12914,    5.955, -3.717, 8.060,-2.710,-6.590,  1.250,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6881.39439,    5.902, -7.932, 5.710,-3.060,-6.520,  0.900,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6881.98889,    5.921, -4.715, 7.510,-2.270,-6.540,  0.650,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6882.16608,    5.726, -6.993, 7.140,-2.690,-6.880,  1.110,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6882.16608,    5.726, -6.104, 7.140,-2.800,-6.890,  1.080,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6882.37028,    5.955, -6.374, 7.230,-2.710,-6.590,  0.880,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6882.72423,    5.453, -4.474, 7.580,-3.740,-7.120,  1.540,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6883.15215,    5.955, -5.462, 7.220,-2.710,-6.590,  1.120,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6883.23840,    5.884, -5.613, 7.130,-2.380,-6.610,  0.770,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6883.59481,    5.896, -5.870, 6.640,-2.730,-6.520,  0.600,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6883.83181,    5.896, -4.504, 6.610,-2.570,-6.520,  0.930,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6883.85882,    5.896, -5.661, 6.610,-2.570,-6.520,  0.940,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6883.90623,    5.896, -6.442, 6.610,-2.570,-6.520,  1.930,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6883.96690,    5.726, -6.783, 7.140,-2.860,-6.890,  0.940,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6884.02331,    5.490, -5.709, 7.490,-3.980,-7.100,  0.500,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6884.18354,    5.921, -6.375, 7.510,-2.270,-6.540,  1.280,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6884.39402,    5.909, -3.379, 7.120,-2.310,-6.480,  1.000,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6884.49358,    5.955, -6.881, 7.160,-2.710,-6.590,  0.690,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6885.27593,    5.955, -6.364, 7.160,-2.710,-6.590,  1.310,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6885.63065,    5.875, -5.638, 6.720,-2.850,-6.730,  1.470,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6885.72788,    5.763, -4.015, 7.180,-3.390,-6.770,  1.000,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6886.21024,    5.896, -5.798, 6.740,-2.570,-6.520,  0.900,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6886.40472,    5.734, -6.202, 6.530,-2.550,-6.890,  0.630,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6886.83641,    5.902, -7.555, 6.580,-2.130,-6.440,  0.370,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6887.23969,    5.909, -3.388, 6.620,-2.150,-6.440,  1.290,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6887.32036,    5.902, -7.934, 6.580,-2.130,-6.440,  1.130,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6887.72844,    5.739, -6.216, 6.310,-2.770,-6.840,  0.120,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6887.77305,    5.885, -4.829, 7.130,-2.380,-6.610,  1.220,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6888.43273,    5.896, -8.289, 6.810,-2.220,-6.540,  2.000,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6888.45978,    5.896, -6.873, 6.810,-2.220,-6.540,  1.210,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6888.50725,    5.896, -6.002, 6.810,-2.220,-6.540,  1.130,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6888.81199,    5.763, -4.339, 7.310,-3.160,-6.780,  0.540,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6889.13812,    5.900, -7.441, 6.050,-2.260,-6.520,  0.910,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6889.13812,    5.900, -8.748, 6.040,-2.250,-6.520,  0.920,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6889.13812,    5.900, -7.276, 6.040,-2.260,-6.520,  1.000,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6889.31852,    5.838, -4.636, 6.530,-2.390,-6.750,  0.700,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6889.35508,    5.453, -3.912, 7.600,-3.740,-7.120,  1.650,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6889.57253,    5.807, -5.361, 7.150,-3.060,-6.760,  1.370,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6890.01649,    5.902, -6.064, 6.550,-2.210,-6.450,  1.500,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6890.08297,    5.838, -5.330, 6.530,-2.390,-6.750,  1.230,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6890.08297,    5.838, -6.742, 6.130,-2.140,-6.720,  0.980,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6890.16845,    5.850, -5.375, 6.620,-2.470,-6.660,  1.110,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6890.17795,    5.728, -3.699, 7.140,-2.860,-6.870,  0.990,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6890.81434,    5.896, -9.090, 6.890,-2.220,-6.540,  1.170,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6890.97821,    5.832, -3.122, 7.070,-2.930,-6.720,  0.510,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6891.59338,    5.927, -3.096, 7.710,-2.430,-6.620,  1.720,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6891.60763,    5.900, -8.272, 6.290,-2.250,-6.510,  0.380,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6891.71595,    5.875, -4.735, 6.800,-2.600,-6.680,  1.550,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6892.12693,    5.741, -3.414, 7.130,-2.870,-6.870,  0.520,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6892.77509,    5.832, -3.600, 7.070,-2.930,-6.720,  1.490,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6892.80978,    5.728, -5.531, 7.100,-2.550,-6.870,  1.020,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6892.92337,    5.741, -3.678, 7.130,-2.880,-6.870,  1.480,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6893.17241,    5.796, -5.388, 7.010,-2.810,-6.770,  1.400,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6893.23753,    5.732, -4.679, 6.870,-2.890,-6.880,  0.900,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6893.23753,    5.732, -3.728, 6.870,-2.890,-6.880,  1.050,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6893.36111,    5.932, -3.438, 7.660,-3.030,-6.670,  0.870,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6893.55600,    5.732, -4.902, 6.890,-2.890,-6.880,  0.920,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6894.18066,    5.896, -7.015, 6.840,-2.160,-6.540,  0.870,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6894.20776,    5.896, -5.792, 6.840,-2.160,-6.540,  1.100,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6894.53535,    5.928, -4.910, 7.700,-2.430,-6.620,  0.850,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6894.54486,    5.828, -7.000, 6.950,-2.740,-6.680,  0.960,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6894.60191,    5.828, -7.315, 6.950,-2.760,-6.680,  1.140,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6896.56625,    5.896, -5.224, 6.920,-2.160,-6.540,  0.930,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6896.79938,    5.739, -5.476, 6.170,-2.770,-6.840,  0.770,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6896.97733,    5.828, -5.448, 7.020,-2.290,-6.680,  0.750,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6897.21524,    5.828, -6.181, 7.030,-2.500,-6.680,  0.910,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6897.25617,    5.828, -5.319, 7.030,-2.500,-6.680,  1.020,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6897.32755,    5.739, -5.202, 6.170,-2.770,-6.840,  1.130,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6897.36086,    5.909, -3.733, 6.560,-1.860,-6.440,  1.340,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6898.46981,    5.739, -6.889, 6.180,-2.770,-6.840,  1.870,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6898.76068,    5.829, -7.452, 7.040,-2.800,-6.680,  1.090,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6899.34105,    5.728, -5.304, 7.170,-2.860,-6.880,  0.790,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
'Ca 1',      6899.55056,    5.909, -5.017, 6.540,-2.010,-6.450,  1.250,'   1 wl:K07   1 K07   1 gf:K07   1 K07   1 K07   1 K07   1 K07             Ca'
